insert into Employee (EmpId, FirstName, LastName, DepartmentNumber) values (1, 'Vernice', 'Haggie', 528);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (938, 565, null, null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (967, 863, 'Geologist II', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (518, 745, 'Help Desk Technician', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (118, 115, null, '8/23/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (704, 887, 'Sales Associate', '8/2/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (767, 847, 'Database Administrator IV', '8/6/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (218, 119, 'Nurse Practicioner', '3/22/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (829, 843, 'Assistant Manager', '6/14/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (648, 640, 'Accounting Assistant IV', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (734, 501, 'Budget/Accounting Analyst III', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (239, 319, null, null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (173, 770, 'Accountant II', '5/12/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (122, 597, 'Senior Editor', '7/9/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (366, 11, 'Design Engineer', '2/17/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (690, 365, 'Executive Secretary', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (43, 872, 'Database Administrator II', '1/11/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (79, 378, null, null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (959, 466, 'VP Product Management', '5/6/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (933, 143, 'Food Chemist', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (140, 516, 'Help Desk Technician', '1/26/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (786, 726, 'Data Coordinator', '2/7/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (28, 688, 'Electrical Engineer', '7/21/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (138, 9, 'VP Accounting', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (495, 4, 'General Manager', '6/29/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (953, 523, 'Mechanical Systems Engineer', '1/26/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (660, 228, 'Web Developer II', '9/8/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (315, 953, null, '6/16/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (12, 779, 'Software Engineer II', '9/29/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (900, 248, null, '3/21/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (150, 975, 'Civil Engineer', '7/28/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (933, 410, 'VP Quality Control', '5/8/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (545, 489, 'Recruiter', '2/1/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (409, 272, null, '6/20/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (124, 235, 'VP Accounting', '12/18/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (741, 384, 'Financial Advisor', '8/7/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (169, 742, 'Environmental Specialist', '1/5/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (244, 534, 'Occupational Therapist', '11/6/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (771, 184, 'Professor', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (182, 22, null, '2/17/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (958, 966, 'Research Assistant II', '9/21/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (74, 739, null, null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (574, 960, null, '1/23/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (887, 623, 'VP Marketing', '5/8/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (689, 776, 'Web Developer IV', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (81, 733, 'Quality Control Specialist', '3/29/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (610, 351, 'Financial Analyst', '6/3/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (505, 446, 'GIS Technical Architect', '9/14/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (624, 666, null, '3/13/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (660, 182, 'Assistant Professor', '10/29/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (601, 767, 'Editor', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (56, 244, 'Statistician II', '9/26/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (497, 45, 'Graphic Designer', '5/21/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (525, 707, 'Analog Circuit Design manager', '8/18/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (504, 84, 'Dental Hygienist', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (758, 549, null, '11/27/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (897, 674, 'Automation Specialist I', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (811, 228, null, '4/9/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (502, 48, 'Desktop Support Technician', '7/23/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (456, 372, 'Research Nurse', '7/12/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (960, 348, 'Physical Therapy Assistant', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (406, 336, 'Information Systems Manager', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (700, 906, 'Librarian', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (25, 667, 'Sales Representative', '8/10/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (816, 983, 'VP Marketing', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (117, 825, null, '12/2/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (988, 451, null, null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (483, 12, 'Health Coach III', '2/16/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (101, 553, null, '9/15/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (492, 436, 'Compensation Analyst', '6/30/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (270, 726, 'Executive Secretary', '5/18/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (869, 288, 'Nurse', '10/18/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (241, 745, 'Recruiter', '1/3/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (827, 122, 'Account Executive', '7/30/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (35, 126, null, '4/7/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (224, 956, 'Software Consultant', '10/30/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (340, 57, 'Professor', '6/14/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (859, 606, 'Senior Financial Analyst', '12/1/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (777, 789, 'Administrative Officer', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (181, 207, 'Software Engineer I', '11/8/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (189, 732, 'Clinical Specialist', '11/21/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (428, 384, 'Senior Developer', '12/31/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (30, 136, 'Staff Accountant III', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (260, 813, 'Biostatistician IV', '9/19/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (316, 550, 'Business Systems Development Analyst', '7/12/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (60, 159, 'Compensation Analyst', '8/24/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (63, 363, 'VP Product Management', '6/16/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (975, 446, null, '5/1/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (682, 966, null, '3/20/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (143, 134, 'Senior Developer', '9/6/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (153, 271, 'Administrative Assistant II', '12/14/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (556, 149, 'Senior Sales Associate', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (927, 519, null, null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (103, 501, 'Director of Sales', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (816, 395, null, '6/11/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (453, 603, 'Food Chemist', '9/19/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (517, 109, 'Mechanical Systems Engineer', '12/25/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (232, 56, 'Engineer III', '2/22/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (4, 244, 'Recruiter', '1/26/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (843, 825, 'Nurse Practicioner', '6/14/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (774, 491, null, '4/24/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (210, 899, null, null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (213, 984, null, null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (316, 967, 'Payment Adjustment Coordinator', '7/3/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (987, 129, 'Food Chemist', '1/6/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (143, 558, null, '7/6/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (461, 423, 'Senior Sales Associate', '4/20/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (219, 434, null, null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (556, 414, 'Nurse Practicioner', '5/11/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (493, 81, 'Sales Associate', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (812, 790, null, '4/13/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (715, 594, 'Clinical Specialist', '6/14/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (526, 773, 'Nuclear Power Engineer', '10/29/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (64, 985, 'Nurse Practicioner', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (534, 144, 'Environmental Specialist', '10/9/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (260, 639, 'Software Engineer I', '8/17/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (589, 47, 'Help Desk Technician', '2/26/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (52, 179, 'Senior Sales Associate', '1/27/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (801, 795, 'Office Assistant I', '8/16/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (715, 651, 'Accounting Assistant II', '10/5/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (21, 326, 'Desktop Support Technician', '10/21/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (55, 539, 'Senior Financial Analyst', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (355, 751, 'VP Sales', '11/25/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (973, 692, 'VP Accounting', '2/5/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (688, 691, 'Sales Representative', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (88, 708, null, '5/14/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (10, 380, null, '7/18/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (330, 535, null, '10/6/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (611, 661, 'Occupational Therapist', '7/22/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (445, 799, 'General Manager', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (975, 267, 'Programmer II', '11/27/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (74, 19, 'Software Consultant', '3/13/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (810, 783, null, '3/27/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (621, 11, 'Social Worker', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (109, 326, null, null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (232, 545, null, '8/26/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (163, 789, 'Staff Accountant I', '11/29/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (445, 212, 'VP Accounting', '12/9/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (924, 754, 'Safety Technician II', '1/20/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (884, 533, 'Software Test Engineer II', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (119, 663, null, '12/17/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (770, 264, null, '10/13/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (595, 455, 'Senior Developer', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (503, 974, 'Staff Accountant II', '4/12/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (712, 825, null, '1/22/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (308, 694, null, null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (813, 187, 'Administrative Assistant IV', '11/30/2022');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (806, 505, 'Assistant Professor', '3/25/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (396, 13, 'Engineer IV', '9/18/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (714, 162, 'Software Test Engineer III', '10/5/2023');
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (904, 165, 'Dental Hygienist', null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (565, 732, null, null);
insert into Works_on (EmpId, ProjectNumber, Job, EnterDate) values (220, 307, 'Business Systems Development Analyst', '11/23/2022');
